,isJunior,isRoxable,lensColor,img,seoCurrency,pdpURL,isFindInStore,colors,lifecycle,isCustomizable,roxableLabel,mfpartnumber,id,polarizedLabel,brand,isEmailMeWhenAvailable,frameColor,catentryId,imgHover,brandlogoUrl,isPolarized,isHideRemixLink,colorsNumber,isOutOfStock,clusterSize,sequence,modelName,isEngravable,localizedColorLabel,name,partNumber,isStella,engravableLabel,userType,customizableLabel,listPrice,wishlistRelatedLinks.addToWishlistURI,wishlistRelatedLinks.isInWishlist,wishlistRelatedLinks.deleteFromWishlistURI,pdpCustomizeUrl,badgeBelowRight.label,badgeBelowRight.iconIdentifier,saleBadgeColor,offerPrice,saleBadgeValue,juniorLabel
0,False,True,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392238931__001.png?impolicy=SGH_bgtransparent&width=640,USD,/us/oakley/oo9102-888392238931,False,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392238931__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392238931', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392238931__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Blue/POLISHED/Prizm_polarized/Prizm Deep Water Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Blue', 'name': 'OO9102 Holbrook™', 'partNumber': '888392238931', 'uniqueID': '818156', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392260109__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392260109', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392260109__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Grey/MATTE/Prizm_polarized/Prizm Black Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Grey', 'name': 'OO9102 Holbrook™', 'partNumber': '888392260109', 'uniqueID': '722860', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392591128__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392591128', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392591128__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Blue/POLISHED/Prizm_polarized/Prizm Sapphire Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Blue', 'name': 'OO9102 Holbrook™', 'partNumber': '888392591128', 'uniqueID': '3074457345618628884', 'listPrice': '$217.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392591166__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Green', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392591166', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392591166__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Green/Brown/POLISHED/Prizm_polarized/Prizm Tungsten Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Green/Brown', 'name': 'OO9102 Holbrook™', 'partNumber': '888392591166', 'uniqueID': '3074457345618628885', 'listPrice': '$217.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392593405__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Brown', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392593405', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392593405__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Brown/Grey/MATTE/Prizm_polarized/Prizm Black Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Brown/Grey', 'name': 'OO9102 Holbrook™', 'partNumber': '888392593405', 'uniqueID': '3074457345618628892', 'listPrice': '$217.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Red', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/700285658667__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-700285658667', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/700285658667__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Red/MATTE/Standard/Positive Red Iridium/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Red', 'name': 'OO9102 Holbrook™', 'partNumber': '700285658667', 'uniqueID': '79551', 'listPrice': '$157.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392555267__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392555267', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392555267__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Blue/MATTE/Prizm_polarized/Prizm Deep Water Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Blue', 'name': 'OO9102 Holbrook™', 'partNumber': '888392555267', 'uniqueID': '3074457345618540163', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Violet', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392471604__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392471604', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392471604__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Violet/MATTE/Prizm/Prizm Violet/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Violet', 'name': 'OO9102 Holbrook™', 'partNumber': '888392471604', 'uniqueID': '3074457345618484879', 'listPrice': '$167.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392356994__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392356994', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392356994__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Blue/MATTE/Prizm_polarized/Prizm Sapphire Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Blue', 'name': 'OO9102 Holbrook™', 'partNumber': '888392356994', 'uniqueID': '3074457345618119669', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392260512__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392260512', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392260512__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Brown/MATTE/Prizm_polarized/Prizm Tungsten Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Brown', 'name': 'OO9102 Holbrook™', 'partNumber': '888392260512', 'uniqueID': '912702', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392486523__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392486523', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392486523__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Grey/POLISHED/Prizm_polarized/Prizm Black Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Grey', 'name': 'OO9102 Holbrook™', 'partNumber': '888392486523', 'uniqueID': '3074457345618502245', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392458902__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392458902', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392458902__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Brown/MATTE/Prizm/Prizm Dark Golf/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Brown', 'name': 'OO9102 Holbrook™', 'partNumber': '888392458902', 'uniqueID': '3074457345618461751', 'listPrice': '$167.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}]",ACTIVE,False,Available for prescription,0OO9102,Product_0_1,Polarized,Oakley,False,Black Shiny,818156,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392238931__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png,True,False,12 colors,False,12,1,OO9102 Holbrook™,False,Black/Blue,OO9102 Holbrook™,888392238931,False,Engraving,G,Customize,$217.00,store/10152/wishlist/sgh/catEntryId/818156,False,store/10152/wishlist/sgh/catEntryId/818156,,,,,,,
1,False,,Polarized Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597328111__001.png?impolicy=SGH_bgtransparent&width=640,USD,/us/ray-ban/rb3025-8056597328111,False,,ACTIVE,True,,0RB3025,Product_0_2,Polarized,Ray-Ban,False,Black,3074457345618491678,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597328111__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png,True,False,1 Color,False,1,2,RB3025 Aviator Total Black,False,Black/Black,RB3025 Aviator Total Black,8056597328111,False,Engraving,G,Customize,$221.00,store/10152/wishlist/sgh/catEntryId/3074457345618491678,False,store/10152/wishlist/sgh/catEntryId/3074457345618491678,/us/customize/ray-ban-aviator-rb3025?upc=8056597328111,,,,,,
2,False,,Orange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597898386__001.png?impolicy=SGH_bgtransparent&width=640,USD,/us/versace/ve4391-8056597898386,False,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Orange', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597898386__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/versace/ve4391-8056597898386', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597898386__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/LOGO-VERSACE.png', 'clusterGroupingColor': 'Black/Orange/POLISHED/Solid Color/Orange/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Orange', 'name': 'VE4391', 'partNumber': '8056597898386', 'uniqueID': '3074457345618648675', 'listPrice': '$345.00', 'badgeBelowRight': {'label': 'Exclusive', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597224796__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/versace/ve4391-8056597224796', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597224796__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/LOGO-VERSACE.png', 'clusterGroupingColor': 'Black/Grey/POLISHED/Solid Color/Dark Grey/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Grey', 'name': 'VE4391', 'partNumber': '8056597224796', 'uniqueID': '3074457345618502672', 'listPrice': '$345.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Silver', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597224772__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Grey', 'seoCurrency': 'USD', 'pdpURL': '/us/versace/ve4391-8056597224772', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597224772__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/LOGO-VERSACE.png', 'clusterGroupingColor': 'Grey/Silver/POLISHED/Solid Color - Mirror/Light Grey Mirror Silver/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Grey/Silver', 'name': 'VE4391', 'partNumber': '8056597224772', 'uniqueID': '3074457345618502673', 'listPrice': '$345.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597224789__001.png?impolicy=SGH_bgtransparent&width=640', 'saleBadgeColor': '#BB503C,#C87363,#D6968A', 'offerPrice': '$241.50', 'frameColor': 'Tortoise', 'seoCurrency': 'USD', 'pdpURL': '/us/versace/ve4391-8056597224789', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597224789__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/LOGO-VERSACE.png', 'clusterGroupingColor': 'Tortoise/Green/POLISHED/Solid Color/Dark Green/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Tortoise/Green', 'name': 'VE4391', 'partNumber': '8056597224789', 'uniqueID': '3074457345618510171', 'listPrice': '$345.00', 'saleBadgeValue': '30% off'}]",ACTIVE,False,,,Product_0_3,,Versace,False,Black,3074457345618648675,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597898386__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/LOGO-VERSACE.png,False,False,4 colors,False,4,3,VE4391,False,Black/Orange,VE4391,8056597898386,False,Engraving,G,Customize,$345.00,store/10152/wishlist/sgh/catEntryId/3074457345618648675,False,store/10152/wishlist/sgh/catEntryId/3074457345618648675,,Exclusive,,,,,
3,False,True,Blue Mirror,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963967020__001.png?impolicy=SGH_bgtransparent&width=640,USD,/us/costa-del-mar/6s9018-97963967020,False,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963967020__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Blue', 'seoCurrency': 'USD', 'pdpURL': '/us/costa-del-mar/6s9018-97963967020', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963967020__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/costa_bl_18.png', 'clusterGroupingColor': 'Blue/Blue/MATTE/Mirror/Blue Mirror/Lightwave Glass/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Blue/Blue', 'name': '6S9018 Rincon', 'partNumber': '97963967020', 'uniqueID': '3074457345618647178', 'listPrice': '$273.00', 'badgeBelowRight': {'label': 'Exclusive', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963905190__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/costa-del-mar/6s9018-97963905190', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963905190__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/costa_bl_18.png', 'clusterGroupingColor': 'Black/Blue/MATTE/Mirror/Blue Mirror/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Blue', 'name': '6S9018 Rincon', 'partNumber': '97963905190', 'uniqueID': '3074457345618580655', 'listPrice': '$213.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963905206__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/costa-del-mar/6s9018-97963905206', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963905206__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/costa_bl_18.png', 'clusterGroupingColor': 'Black/Grey/MATTE/Solid Color/Gray/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Grey', 'name': '6S9018 Rincon', 'partNumber': '97963905206', 'uniqueID': '3074457345618580656', 'listPrice': '$193.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963666077__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Grey', 'seoCurrency': 'USD', 'pdpURL': '/us/costa-del-mar/6s9018-97963666077', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963666077__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/costa_bl_18.png', 'clusterGroupingColor': 'Grey/Blue/MATTE/Mirror/Blue Mirror/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Grey/Blue', 'name': '6S9018 Rincon', 'partNumber': '97963666077', 'uniqueID': '3074457345618529675', 'listPrice': '$213.00', 'badgeBelowRight': {'label': 'Collaboration', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963652346__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Grey', 'seoCurrency': 'USD', 'pdpURL': '/us/costa-del-mar/6s9018-97963652346', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963652346__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/costa_bl_18.png', 'clusterGroupingColor': 'Grey/Green/MATTE/Mirror/Green Mirror/Lightwave Glass/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Grey/Green', 'name': '6S9018 Rincon', 'partNumber': '97963652346', 'uniqueID': '3074457345618092781', 'listPrice': '$273.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963652353__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/costa-del-mar/6s9018-97963652353', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963652353__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/costa_bl_18.png', 'clusterGroupingColor': 'Black/Blue/SHINY/Mirror/Blue Mirror/Lightwave Glass/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Blue', 'name': '6S9018 Rincon', 'partNumber': '97963652353', 'uniqueID': '912738', 'listPrice': '$273.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963666107__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Grey', 'seoCurrency': 'USD', 'pdpURL': '/us/costa-del-mar/6s9018-97963666107', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963666107__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/costa_bl_18.png', 'clusterGroupingColor': 'Grey/Grey/MATTE/Mirror/Gray Silver Mirror/Lightwave Glass/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Grey/Grey', 'name': '6S9018 Rincon', 'partNumber': '97963666107', 'uniqueID': '3074457345618127207', 'listPrice': '$273.00'}]",ACTIVE,False,Available for prescription,06S9018,Product_0_4,Polarized,Costa,False,Matte Blue Fade,3074457345618647178,https://assets.sunglasshut.com/is/image/LuxotticaRetail/97963967020__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/costa_bl_18.png,True,False,7 colors,False,7,4,6S9018 Rincon,False,Blue/Blue,6S9018 Rincon,97963967020,False,Engraving,G,Customize,$273.00,store/10152/wishlist/sgh/catEntryId/3074457345618647178,False,store/10152/wishlist/sgh/catEntryId/3074457345618647178,,Exclusive,,,,,
